date,symbol,currency,open,close,high,low,volume
2025-12-17,0224.HK,HKD,0.6,0.6,0.6,0.6,0
2025-12-18,0224.HK,HKD,0.53,0.6,0.6,0.52,44000
2025-12-19,0224.HK,HKD,0.59,0.59,0.59,0.59,8000
2025-12-22,0224.HK,HKD,0.55,0.55,0.55,0.55,8000
2025-12-23,0224.HK,HKD,0.57,0.57,0.57,0.57,8000
2025-12-24,0224.HK,HKD,0.54,0.54,0.54,0.54,8000
2025-12-29,0224.HK,HKD,0.54,0.54,0.54,0.54,0
2025-12-30,0224.HK,HKD,0.54,0.54,0.54,0.54,0
2025-12-31,0224.HK,HKD,0.54,0.54,0.54,0.54,0
2026-01-02,0224.HK,HKD,0.54,0.54,0.54,0.54,0
2026-01-05,0224.HK,HKD,0.54,0.54,0.54,0.54,0
2026-01-06,0224.HK,HKD,0.54,0.54,0.54,0.54,0
2026-01-07,0224.HK,HKD,0.54,0.54,0.54,0.54,0
2026-01-08,0224.HK,HKD,0.52,0.52,0.52,0.52,8000
2026-01-09,0224.HK,HKD,0.52,0.55,0.55,0.52,20000
2026-01-12,0224.HK,HKD,0.55,0.55,0.55,0.55,0
2026-01-13,0224.HK,HKD,0.56,0.56,0.56,0.56,0
2026-01-14,0224.HK,HKD,0.56,0.56,0.56,0.56,0
2026-01-15,0224.HK,HKD,0.56,0.56,0.56,0.56,0
2026-01-16,0224.HK,HKD,0.56,0.56,0.56,0.56,0
2026-01-19,0224.HK,HKD,0.56,0.5,0.56,0.48,146000
2026-01-20,0224.HK,HKD,0.5,0.5,0.5,0.5,0
2026-01-21,0224.HK,HKD,0.5,0.5,0.5,0.5,0
2026-01-22,0224.HK,HKD,0.55,0.55,0.55,0.55,152000
2026-01-23,0224.HK,HKD,0.55,0.55,0.55,0.55,0
2026-01-26,0224.HK,HKD,0.55,0.55,0.55,0.55,0
2026-01-27,0224.HK,HKD,0.52,0.49,0.52,0.49,88000
2026-01-28,0224.HK,HKD,0.55,0.54,0.59,0.53,55967
2026-01-29,0224.HK,HKD,0.54,0.54,0.54,0.54,0
2026-01-30,0224.HK,HKD,0.57,0.57,0.57,0.57,60000
2026-02-02,0224.HK,HKD,0.57,0.57,0.57,0.57,0
2026-02-03,0224.HK,HKD,0.57,0.57,0.57,0.57,0
2026-02-04,0224.HK,HKD,0.57,0.57,0.57,0.57,20000
2026-02-05,0224.HK,HKD,0.57,0.57,0.57,0.57,0
2026-02-06,0224.HK,HKD,0.57,0.57,0.57,0.57,0
2026-02-09,0224.HK,HKD,0.57,0.57,0.57,0.57,40000
2026-02-10,0224.HK,HKD,0.57,0.57,0.57,0.57,0
2026-02-11,0224.HK,HKD,0.57,0.57,0.57,0.57,0
2026-02-12,0224.HK,HKD,0.57,0.57,0.57,0.57,40000
2026-02-13,0224.HK,HKD,0.59,0.61,0.61,0.59,60000
2026-02-16,0224.HK,HKD,0.61,0.61,0.61,0.61,0
2026-02-20,0224.HK,HKD,0.61,0.61,0.61,0.61,0
2026-02-23,0224.HK,HKD,0.61,0.61,0.61,0.61,0
2026-02-24,0224.HK,HKD,0.61,0.61,0.61,0.61,0
2026-02-25,0224.HK,HKD,0.61,0.61,0.61,0.61,20000
2026-02-26,0224.HK,HKD,0.61,0.61,0.61,0.61,0
2026-02-27,0224.HK,HKD,0.61,0.61,0.61,0.61,0
2026-03-02,0224.HK,HKD,0.62,0.62,0.62,0.62,48000
2026-03-03,0224.HK,HKD,0.62,0.62,0.62,0.62,0
2026-03-04,0224.HK,HKD,0.62,0.62,0.62,0.62,0
2026-03-05,0224.HK,HKD,0.62,0.62,0.62,0.62,0
2026-03-06,0224.HK,HKD,0.62,0.62,0.62,0.62,0
2026-03-09,0224.HK,HKD,0.62,0.62,0.62,0.62,0
2026-03-10,0224.HK,HKD,0.58,0.58,0.58,0.58,12000
2026-03-11,0224.HK,HKD,0.58,0.56,0.58,0.55,100000
2026-03-12,0224.HK,HKD,0.56,0.56,0.56,0.56,0
2026-03-13,0224.HK,HKD,0.56,0.56,0.56,0.56,0
2026-03-16,0224.HK,HKD,0.6,0.6,0.6,0.6,96000
2026-03-17,0224.HK,HKD,0.6,0.6,0.6,0.6,0
2026-03-18,0224.HK,HKD,0.6,0.6,0.6,0.6,0
2026-03-19,0224.HK,HKD,0.6,0.6,0.6,0.6,0
2026-03-20,0224.HK,HKD,0.6,0.6,0.6,0.6,0
2026-03-23,0224.HK,HKD,0.6,0.6,0.6,0.6,20000
2026-03-24,0224.HK,HKD,0.6,0.6,0.6,0.6,0
2026-03-25,0224.HK,HKD,0.6,0.6,0.6,0.6,0
2026-03-26,0224.HK,HKD,0.6,0.6,0.6,0.6,0
2026-03-27,0224.HK,HKD,0.6,0.6,0.6,0.6,0
2026-03-30,0224.HK,HKD,0.6,0.57,0.6,0.57,29142
2026-03-31,0224.HK,HKD,0.57,0.57,0.57,0.57,0
2026-04-01,0224.HK,HKD,0.57,0.57,0.57,0.57,0
2026-04-02,0224.HK,HKD,0.57,0.57,0.57,0.57,0
2026-04-08,0224.HK,HKD,0.56,0.56,0.56,0.56,8000
2026-04-09,0224.HK,HKD,0.56,0.56,0.56,0.56,20000
2026-04-10,0224.HK,HKD,0.56,0.56,0.56,0.56,0
2026-04-13,0224.HK,HKD,0.56,0.56,0.56,0.56,0
2026-04-14,0224.HK,HKD,0.59,0.6,0.6,0.59,60000
2026-04-15,0224.HK,HKD,0.59,0.59,0.59,0.59,116000
2026-04-16,0224.HK,HKD,0.59,0.59,0.59,0.59,504658
