date,symbol,currency,open,close,high,low,volume
2025-11-12,1368.HK,HKD,5.85,5.87,5.94,5.84,14224126
2025-11-13,1368.HK,HKD,5.87,5.98,6.02,5.86,11644453
2025-11-14,1368.HK,HKD,5.94,5.93,6.05,5.88,5070262
2025-11-17,1368.HK,HKD,5.93,5.95,6.0,5.88,6033000
2025-11-18,1368.HK,HKD,5.91,5.82,5.95,5.78,5577500
2025-11-19,1368.HK,HKD,5.81,5.69,5.86,5.65,9477000
2025-11-20,1368.HK,HKD,5.7,5.71,5.78,5.68,4452293
2025-11-21,1368.HK,HKD,5.68,5.62,5.69,5.55,6613500
2025-11-24,1368.HK,HKD,5.57,5.59,5.67,5.56,4638650
2025-11-25,1368.HK,HKD,5.63,5.54,5.64,5.52,7456550
2025-11-26,1368.HK,HKD,5.57,5.62,5.67,5.55,4036000
2025-11-27,1368.HK,HKD,5.61,5.69,5.75,5.58,3762263
2025-11-28,1368.HK,HKD,5.7,5.62,5.7,5.6,3899000
2025-12-01,1368.HK,HKD,5.64,5.6,5.7,5.58,2610500
2025-12-02,1368.HK,HKD,5.59,5.66,5.66,5.58,4210500
2025-12-03,1368.HK,HKD,5.7,5.59,5.71,5.58,2635812
2025-12-04,1368.HK,HKD,5.59,5.55,5.59,5.51,5487055
2025-12-05,1368.HK,HKD,5.54,5.54,5.58,5.5,3073000
2025-12-08,1368.HK,HKD,5.53,5.5,5.56,5.47,5044000
2025-12-09,1368.HK,HKD,5.5,5.32,5.5,5.29,12060099
2025-12-10,1368.HK,HKD,5.32,5.37,5.38,5.25,8150612
2025-12-11,1368.HK,HKD,5.37,5.31,5.41,5.25,5017699
2025-12-12,1368.HK,HKD,5.29,5.37,5.42,5.28,5014500
2025-12-15,1368.HK,HKD,5.44,5.49,5.55,5.36,7070000
2025-12-16,1368.HK,HKD,5.54,5.51,5.62,5.45,6309579
2025-12-17,1368.HK,HKD,5.48,5.58,5.64,5.47,11221127
2025-12-18,1368.HK,HKD,5.6,5.64,5.69,5.59,7870000
2025-12-19,1368.HK,HKD,5.61,5.69,5.7,5.58,5811563
2025-12-22,1368.HK,HKD,5.69,5.61,5.69,5.55,4510028
2025-12-23,1368.HK,HKD,5.57,5.57,5.61,5.54,3325995
2025-12-24,1368.HK,HKD,5.54,5.61,5.62,5.54,1460500
2025-12-29,1368.HK,HKD,5.65,5.36,5.65,5.31,11901281
2025-12-30,1368.HK,HKD,5.38,5.34,5.38,5.3,3394500
2025-12-31,1368.HK,HKD,5.35,5.31,5.39,5.26,4182488
2026-01-02,1368.HK,HKD,5.34,5.35,5.39,5.28,1879500
2026-01-05,1368.HK,HKD,5.32,5.37,5.41,5.29,4641500
2026-01-06,1368.HK,HKD,5.38,5.53,5.54,5.38,7954883
2026-01-07,1368.HK,HKD,5.5,5.46,5.54,5.44,3106894
2026-01-08,1368.HK,HKD,5.51,5.32,5.51,5.29,10710500
2026-01-09,1368.HK,HKD,5.33,5.32,5.34,5.26,9488307
2026-01-12,1368.HK,HKD,5.35,5.31,5.35,5.22,11029250
2026-01-13,1368.HK,HKD,5.27,5.26,5.33,5.18,9994880
2026-01-14,1368.HK,HKD,5.26,5.28,5.32,5.19,25132500
2026-01-15,1368.HK,HKD,5.31,5.31,5.38,5.27,12233500
2026-01-16,1368.HK,HKD,5.35,5.26,5.36,5.21,8821212
2026-01-19,1368.HK,HKD,5.23,5.21,5.31,5.19,6420000
2026-01-20,1368.HK,HKD,5.23,5.23,5.3,5.18,11676088
2026-01-21,1368.HK,HKD,5.26,5.16,5.26,5.08,18307000
2026-01-22,1368.HK,HKD,5.19,5.23,5.24,5.15,10261329
2026-01-23,1368.HK,HKD,5.23,5.08,5.25,5.06,15317588
2026-01-26,1368.HK,HKD,5.09,5.0,5.09,4.96,11861781
2026-01-27,1368.HK,HKD,5.0,5.01,5.02,4.93,19441500
2026-01-28,1368.HK,HKD,5.01,5.04,5.05,4.96,7564086
2026-01-29,1368.HK,HKD,5.04,5.31,5.32,5.0,17321008
2026-01-30,1368.HK,HKD,5.31,5.14,5.31,5.07,13471000
2026-02-02,1368.HK,HKD,5.14,5.05,5.14,5.02,12528500
2026-02-03,1368.HK,HKD,5.05,5.18,5.18,5.05,10121602
2026-02-04,1368.HK,HKD,5.16,5.16,5.26,5.1,10772590
2026-02-05,1368.HK,HKD,5.16,5.24,5.26,5.15,6483989
2026-02-06,1368.HK,HKD,5.24,5.2,5.25,5.15,8233500
2026-02-09,1368.HK,HKD,5.23,5.21,5.25,5.15,7714033
2026-02-10,1368.HK,HKD,5.18,5.25,5.3,5.17,7294128
2026-02-11,1368.HK,HKD,5.24,5.26,5.26,5.15,2901651
2026-02-12,1368.HK,HKD,5.21,5.24,5.25,5.16,6225036
2026-02-13,1368.HK,HKD,5.2,5.33,5.34,5.18,8689041
2026-02-16,1368.HK,HKD,5.29,5.37,5.37,5.28,1043126
2026-02-20,1368.HK,HKD,5.37,5.39,5.41,5.33,3146500
2026-02-23,1368.HK,HKD,5.39,5.47,5.52,5.39,5799216
2026-02-24,1368.HK,HKD,5.44,5.34,5.45,5.3,6461084
2026-02-25,1368.HK,HKD,5.39,5.42,5.5,5.34,10556500
2026-02-26,1368.HK,HKD,5.42,5.3,5.49,5.28,10038500
2026-02-27,1368.HK,HKD,5.3,5.33,5.33,5.24,5094230
2026-03-02,1368.HK,HKD,5.33,5.24,5.33,5.2,6224085
2026-03-03,1368.HK,HKD,5.21,5.17,5.29,5.13,7883849
2026-03-04,1368.HK,HKD,5.19,5.08,5.22,5.02,9494014
2026-03-05,1368.HK,HKD,5.08,5.08,5.14,5.02,6533500
2026-03-06,1368.HK,HKD,5.08,5.16,5.16,5.07,5731063
2026-03-09,1368.HK,HKD,5.08,5.09,5.14,4.97,7444500
2026-03-10,1368.HK,HKD,5.13,5.09,5.16,5.06,2147508
2026-03-11,1368.HK,HKD,5.08,5.12,5.16,5.08,1801791
2026-03-12,1368.HK,HKD,5.14,5.02,5.14,5.01,3980500
2026-03-13,1368.HK,HKD,5.02,4.97,5.04,4.97,3775010
2026-03-16,1368.HK,HKD,4.97,4.96,5.01,4.89,4732528
2026-03-17,1368.HK,HKD,4.96,5.06,5.12,4.95,4176342
2026-03-18,1368.HK,HKD,5.08,5.04,5.09,5.0,2238247
2026-03-19,1368.HK,HKD,5.04,4.87,5.04,4.86,6208571
2026-03-20,1368.HK,HKD,4.9,5.06,5.07,4.88,7491192
2026-03-23,1368.HK,HKD,4.99,4.93,5.02,4.88,5247466
2026-03-24,1368.HK,HKD,4.98,5.15,5.2,4.91,13763332
2026-03-25,1368.HK,HKD,5.16,5.14,5.23,5.02,6022000
2026-03-26,1368.HK,HKD,5.14,4.78,5.18,4.66,28407000
2026-03-27,1368.HK,HKD,4.81,4.51,4.81,4.5,48761530
2026-03-30,1368.HK,HKD,4.5,4.51,4.59,4.37,19569467
2026-03-31,1368.HK,HKD,4.51,4.47,4.62,4.41,21323386
2026-04-01,1368.HK,HKD,4.56,4.55,4.58,4.46,17673500
2026-04-02,1368.HK,HKD,4.55,4.52,4.56,4.45,15695000
2026-04-08,1368.HK,HKD,4.55,4.58,4.63,4.53,14639511
2026-04-09,1368.HK,HKD,4.58,4.49,4.6,4.49,14549270
2026-04-10,1368.HK,HKD,4.54,4.63,4.69,4.52,15417214
2026-04-13,1368.HK,HKD,4.64,4.5,4.65,4.47,14965577
2026-04-14,1368.HK,HKD,4.55,4.54,4.56,4.5,7879424
2026-04-15,1368.HK,HKD,4.58,4.55,4.62,4.55,9438855
2026-04-16,1368.HK,HKD,4.6,4.56,4.61,4.53,17028040
