date,symbol,currency,open,close,high,low,volume
2025-11-12,0670.HK,HKD,4.57,4.6,4.65,4.5,21337418
2025-11-13,0670.HK,HKD,4.64,4.71,4.74,4.58,39178400
2025-11-14,0670.HK,HKD,4.62,4.61,4.77,4.56,20378200
2025-11-17,0670.HK,HKD,4.45,4.74,4.75,4.3,37492001
2025-11-18,0670.HK,HKD,4.7,4.73,4.83,4.66,17174000
2025-11-19,0670.HK,HKD,4.65,4.75,4.92,4.65,29538300
2025-11-20,0670.HK,HKD,4.75,4.87,4.99,4.75,26916800
2025-11-21,0670.HK,HKD,4.69,4.64,4.88,4.61,14274060
2025-11-24,0670.HK,HKD,4.66,4.58,4.7,4.46,16540000
2025-11-25,0670.HK,HKD,4.59,4.31,4.6,4.19,62101826
2025-11-26,0670.HK,HKD,4.31,4.61,4.68,4.31,32794000
2025-11-27,0670.HK,HKD,4.56,4.59,4.69,4.37,24582000
2025-11-28,0670.HK,HKD,4.61,4.59,4.66,4.52,8124000
2025-12-01,0670.HK,HKD,4.54,4.7,4.71,4.49,9344000
2025-12-02,0670.HK,HKD,4.72,4.74,4.74,4.57,13726001
2025-12-03,0670.HK,HKD,4.74,4.85,4.88,4.65,18000000
2025-12-04,0670.HK,HKD,4.8,4.79,4.88,4.77,9043000
2025-12-05,0670.HK,HKD,4.79,4.74,4.81,4.64,13050500
2025-12-08,0670.HK,HKD,4.71,4.82,4.86,4.6,13780002
2025-12-09,0670.HK,HKD,4.74,4.59,4.79,4.58,12346002
2025-12-10,0670.HK,HKD,4.63,4.57,4.65,4.55,8662101
2025-12-11,0670.HK,HKD,4.65,4.53,4.7,4.5,9428000
2025-12-12,0670.HK,HKD,4.59,4.6,4.73,4.52,11420000
2025-12-15,0670.HK,HKD,4.52,4.69,4.71,4.5,9848100
2025-12-16,0670.HK,HKD,4.66,4.77,4.88,4.65,16296011
2025-12-17,0670.HK,HKD,4.87,4.95,5.14,4.85,55610644
2025-12-18,0670.HK,HKD,4.96,5.35,5.37,4.91,52370341
2025-12-19,0670.HK,HKD,5.31,5.4,5.4,5.2,28618592
2025-12-22,0670.HK,HKD,5.4,5.32,5.4,5.25,15048736
2025-12-23,0670.HK,HKD,5.32,5.17,5.35,5.13,21008005
2025-12-24,0670.HK,HKD,5.16,5.1,5.18,5.03,15372000
2025-12-29,0670.HK,HKD,5.1,5.16,5.36,5.05,36142016
2025-12-30,0670.HK,HKD,5.2,5.08,5.23,5.02,22752000
2025-12-31,0670.HK,HKD,5.08,5.33,5.35,5.07,19644819
2026-01-02,0670.HK,HKD,5.35,5.32,5.35,5.13,6259600
2026-01-05,0670.HK,HKD,5.32,5.46,5.54,5.28,25800410
2026-01-06,0670.HK,HKD,5.45,5.59,5.65,5.3,17853000
2026-01-07,0670.HK,HKD,5.5,5.53,5.69,5.48,11612000
2026-01-08,0670.HK,HKD,5.5,5.53,5.6,5.41,8487017
2026-01-09,0670.HK,HKD,5.58,5.3,5.58,5.26,15773048
2026-01-12,0670.HK,HKD,5.3,5.29,5.43,5.2,19525900
2026-01-13,0670.HK,HKD,5.23,5.26,5.38,5.13,16070176
2026-01-14,0670.HK,HKD,5.17,5.16,5.34,5.1,15792000
2026-01-15,0670.HK,HKD,5.12,5.2,5.34,5.11,12377400
2026-01-16,0670.HK,HKD,5.21,5.22,5.34,5.16,12051596
2026-01-19,0670.HK,HKD,5.29,5.7,5.78,5.28,38420000
2026-01-20,0670.HK,HKD,5.66,5.91,6.0,5.56,22517700
2026-01-21,0670.HK,HKD,5.91,5.84,5.96,5.74,15050834
2026-01-22,0670.HK,HKD,5.75,5.8,5.87,5.71,17294139
2026-01-23,0670.HK,HKD,5.8,5.56,5.83,5.44,36694000
2026-01-26,0670.HK,HKD,5.51,5.52,5.66,5.48,21427798
2026-01-27,0670.HK,HKD,5.48,5.62,5.73,5.48,22790000
2026-01-28,0670.HK,HKD,5.62,5.3,5.62,5.21,49847000
2026-01-29,0670.HK,HKD,5.36,5.32,5.4,5.18,28896000
