date,symbol,currency,open,close,high,low,volume
2025-11-12,0968.HK,HKD,3.92,3.73,3.93,3.63,106241728
2025-11-13,0968.HK,HKD,3.74,3.79,3.9,3.72,64542708
2025-11-14,0968.HK,HKD,3.73,3.73,3.87,3.71,75100379
2025-11-17,0968.HK,HKD,3.72,3.67,3.77,3.62,51033813
2025-11-18,0968.HK,HKD,3.67,3.55,3.69,3.52,59742352
2025-11-19,0968.HK,HKD,3.6,3.5,3.6,3.45,66120322
2025-11-20,0968.HK,HKD,3.52,3.46,3.55,3.43,50641872
2025-11-21,0968.HK,HKD,3.39,3.2,3.39,3.17,178280106
2025-11-24,0968.HK,HKD,3.25,3.14,3.28,3.08,150986592
2025-11-25,0968.HK,HKD,3.18,3.14,3.21,3.1,62759050
2025-11-26,0968.HK,HKD,3.16,3.18,3.24,3.15,54083959
2025-11-27,0968.HK,HKD,3.19,3.2,3.26,3.17,37718188
2025-11-28,0968.HK,HKD,3.21,3.22,3.23,3.16,37115099
2025-12-01,0968.HK,HKD,3.21,3.21,3.24,3.16,31386734
2025-12-02,0968.HK,HKD,3.21,3.23,3.24,3.16,27081079
2025-12-03,0968.HK,HKD,3.21,3.18,3.23,3.15,27332400
2025-12-04,0968.HK,HKD,3.18,3.24,3.24,3.16,34388120
2025-12-05,0968.HK,HKD,3.23,3.25,3.27,3.2,28213957
2025-12-08,0968.HK,HKD,3.26,3.27,3.3,3.2,55071221
2025-12-09,0968.HK,HKD,3.27,3.12,3.27,3.09,91134989
2025-12-10,0968.HK,HKD,3.1,3.02,3.11,2.99,73267554
2025-12-11,0968.HK,HKD,3.02,2.98,3.07,2.96,56094467
2025-12-12,0968.HK,HKD,2.99,3.02,3.02,2.96,102796011
2025-12-15,0968.HK,HKD,2.99,3.0,3.04,2.96,43584793
2025-12-16,0968.HK,HKD,2.98,2.91,3.0,2.88,74904078
2025-12-17,0968.HK,HKD,2.91,2.97,2.99,2.91,50291854
2025-12-18,0968.HK,HKD,2.97,2.94,2.99,2.9,38047629
2025-12-19,0968.HK,HKD,2.95,3.0,3.02,2.95,63014299
2025-12-22,0968.HK,HKD,3.0,2.97,3.03,2.94,48242788
2025-12-23,0968.HK,HKD,2.97,2.97,2.99,2.9,32680967
2025-12-24,0968.HK,HKD,2.97,3.02,3.09,2.95,35654224
2025-12-29,0968.HK,HKD,3.03,3.04,3.1,3.02,52056143
2025-12-30,0968.HK,HKD,3.03,3.02,3.06,2.97,37880762
2025-12-31,0968.HK,HKD,3.02,2.97,3.04,2.95,22571400
2026-01-02,0968.HK,HKD,2.97,3.06,3.08,2.97,29751717
2026-01-05,0968.HK,HKD,3.05,3.08,3.13,3.01,39178615
2026-01-06,0968.HK,HKD,3.1,3.2,3.21,3.1,58083005
2026-01-07,0968.HK,HKD,3.2,3.22,3.25,3.19,38062311
2026-01-08,0968.HK,HKD,3.22,3.23,3.28,3.17,63184534
2026-01-09,0968.HK,HKD,3.2,3.11,3.22,3.07,79233387
2026-01-12,0968.HK,HKD,3.1,3.17,3.2,3.08,55621431
2026-01-13,0968.HK,HKD,3.22,3.2,3.3,3.18,54607295
2026-01-14,0968.HK,HKD,3.2,3.16,3.23,3.11,55687709
2026-01-15,0968.HK,HKD,3.15,3.13,3.19,3.08,53864729
2026-01-16,0968.HK,HKD,3.15,3.21,3.27,3.15,83397087
2026-01-19,0968.HK,HKD,3.2,3.18,3.22,3.13,47494931
2026-01-20,0968.HK,HKD,3.18,3.18,3.21,3.12,58734529
2026-01-21,0968.HK,HKD,3.15,3.17,3.2,3.13,35571305
2026-01-22,0968.HK,HKD,3.19,3.23,3.25,3.17,35982336
2026-01-23,0968.HK,HKD,3.22,3.59,3.6,3.22,250614717
2026-01-26,0968.HK,HKD,3.59,3.38,3.63,3.36,119201802
2026-01-27,0968.HK,HKD,3.41,3.43,3.46,3.31,75953828
2026-01-28,0968.HK,HKD,3.46,3.43,3.48,3.38,67121697
2026-01-29,0968.HK,HKD,3.41,3.5,3.51,3.37,79960627
2026-01-30,0968.HK,HKD,3.48,3.38,3.48,3.31,74026069
2026-02-02,0968.HK,HKD,3.36,3.37,3.53,3.33,82512830
2026-02-03,0968.HK,HKD,3.37,3.46,3.52,3.37,86490141
2026-02-04,0968.HK,HKD,3.45,3.55,3.65,3.4,134935816
2026-02-05,0968.HK,HKD,3.56,3.47,3.56,3.33,92758485
2026-02-06,0968.HK,HKD,3.4,3.52,3.58,3.39,81336217
2026-02-09,0968.HK,HKD,3.55,3.55,3.7,3.53,84356429
2026-02-10,0968.HK,HKD,3.55,3.56,3.61,3.52,31415679
2026-02-11,0968.HK,HKD,3.56,3.55,3.59,3.5,36294397
2026-02-12,0968.HK,HKD,3.53,3.59,3.62,3.51,39458551
2026-02-13,0968.HK,HKD,3.58,3.52,3.58,3.43,49080796
2026-02-16,0968.HK,HKD,3.49,3.54,3.55,3.43,14595974
