date,symbol,currency,open,close,high,low,volume
2025-11-12,3888.HK,HKD,32.6,32.2,32.66,31.88,6557130
2025-11-13,3888.HK,HKD,31.94,32.24,32.54,31.88,8020739
2025-11-14,3888.HK,HKD,31.9,31.8,32.26,31.72,8888505
2025-11-17,3888.HK,HKD,31.66,31.6,32.06,31.32,9573200
2025-11-18,3888.HK,HKD,31.6,31.22,31.76,30.66,13221378
2025-11-19,3888.HK,HKD,31.4,30.72,31.6,30.64,9431464
2025-11-20,3888.HK,HKD,30.0,28.56,30.0,27.24,51544734
2025-11-21,3888.HK,HKD,27.96,28.64,29.04,27.9,15602934
2025-11-24,3888.HK,HKD,28.64,29.64,29.72,28.32,16562633
2025-11-25,3888.HK,HKD,29.64,29.5,30.36,29.34,12842570
2025-11-26,3888.HK,HKD,29.96,28.98,29.96,28.82,13270472
2025-11-27,3888.HK,HKD,28.92,28.72,29.08,28.62,9051886
2025-11-28,3888.HK,HKD,28.72,28.64,28.84,28.46,6930560
2025-12-01,3888.HK,HKD,28.76,29.12,29.16,28.54,5919740
2025-12-02,3888.HK,HKD,28.96,28.46,29.0,28.34,9984333
2025-12-03,3888.HK,HKD,28.46,28.1,28.46,27.96,8164940
2025-12-04,3888.HK,HKD,28.2,28.18,28.38,27.74,8783408
2025-12-05,3888.HK,HKD,28.26,28.5,28.5,27.76,11011899
2025-12-08,3888.HK,HKD,28.6,28.94,29.14,28.18,12394026
2025-12-09,3888.HK,HKD,28.9,29.24,29.36,28.72,11251803
2025-12-10,3888.HK,HKD,28.98,29.22,29.3,28.58,6685611
2025-12-11,3888.HK,HKD,29.24,28.34,29.32,28.2,9057657
2025-12-12,3888.HK,HKD,28.66,29.0,29.0,28.22,13230863
2025-12-15,3888.HK,HKD,28.92,28.54,28.92,28.26,6655272
2025-12-16,3888.HK,HKD,28.34,28.22,28.64,27.9,6967548
2025-12-17,3888.HK,HKD,28.22,28.54,28.74,27.92,7103563
2025-12-18,3888.HK,HKD,28.48,28.26,28.66,27.92,5908090
2025-12-19,3888.HK,HKD,28.5,28.14,28.68,28.14,10826361
2025-12-22,3888.HK,HKD,28.52,28.36,28.74,28.1,5680585
2025-12-23,3888.HK,HKD,28.28,28.26,28.42,28.02,3656735
2025-12-24,3888.HK,HKD,28.1,28.42,28.54,28.1,2117066
2025-12-29,3888.HK,HKD,28.42,27.9,28.64,27.86,7998080
2025-12-30,3888.HK,HKD,27.9,28.26,28.36,27.8,6876705
2025-12-31,3888.HK,HKD,28.26,28.44,28.58,28.08,2897805
2026-01-02,3888.HK,HKD,28.44,29.18,29.46,28.42,4282866
2026-01-05,3888.HK,HKD,29.0,29.7,29.78,28.52,11005259
2026-01-06,3888.HK,HKD,29.84,29.84,30.38,29.54,10708972
2026-01-07,3888.HK,HKD,29.7,29.9,29.98,29.22,9857363
2026-01-08,3888.HK,HKD,30.0,30.14,30.42,29.54,11143966
2026-01-09,3888.HK,HKD,30.5,30.8,31.02,29.78,16953195
2026-01-12,3888.HK,HKD,31.2,31.94,32.12,31.0,26563114
2026-01-13,3888.HK,HKD,32.7,31.46,32.9,31.24,22336093
2026-01-14,3888.HK,HKD,31.46,32.78,33.68,31.32,24545584
2026-01-15,3888.HK,HKD,33.02,32.36,33.18,31.88,13135096
2026-01-16,3888.HK,HKD,32.56,31.68,32.56,31.42,11398403
2026-01-19,3888.HK,HKD,31.2,31.06,31.36,30.64,8380033
2026-01-20,3888.HK,HKD,31.06,30.54,31.22,30.34,5993237
2026-01-21,3888.HK,HKD,30.3,30.78,30.92,30.02,6961874
2026-01-22,3888.HK,HKD,30.96,30.52,30.96,30.32,6482594
2026-01-23,3888.HK,HKD,30.76,30.44,30.9,30.26,8518755
2026-01-26,3888.HK,HKD,30.64,30.56,31.26,30.34,11108365
2026-01-27,3888.HK,HKD,30.64,30.82,31.14,30.4,6683478
2026-01-28,3888.HK,HKD,31.28,31.34,31.98,31.14,9548262
2026-01-29,3888.HK,HKD,31.0,31.34,32.5,30.58,13021992
2026-01-30,3888.HK,HKD,31.0,30.12,31.02,30.02,13924078
