date,symbol,currency,open,close,high,low,volume
2025-12-17,0071.HK,HKD,10.02,10.12,10.2,10.02,76000
2025-12-18,0071.HK,HKD,10.18,10.03,10.18,10.02,92000
2025-12-19,0071.HK,HKD,10.03,10.07,10.07,10.01,56289
2025-12-22,0071.HK,HKD,10.08,10.04,10.08,10.0,70200
2025-12-23,0071.HK,HKD,10.08,10.01,10.08,10.01,2000
2025-12-24,0071.HK,HKD,10.01,9.99,10.01,9.9,30250
2025-12-29,0071.HK,HKD,10.08,10.03,10.08,10.0,49000
2025-12-30,0071.HK,HKD,10.2,10.1,10.2,9.93,52000
2025-12-31,0071.HK,HKD,10.05,10.15,10.16,10.01,73000
2026-01-02,0071.HK,HKD,10.19,10.31,10.32,10.16,98872
2026-01-05,0071.HK,HKD,10.35,10.35,10.45,10.34,62000
2026-01-06,0071.HK,HKD,10.46,10.46,10.59,10.36,81000
2026-01-07,0071.HK,HKD,10.46,10.4,10.47,10.31,230850
2026-01-08,0071.HK,HKD,10.4,10.35,10.4,10.27,124288
2026-01-09,0071.HK,HKD,10.35,10.36,10.37,10.3,92000
2026-01-12,0071.HK,HKD,10.27,10.34,10.36,10.27,90000
2026-01-13,0071.HK,HKD,10.29,10.35,10.4,10.29,27000
2026-01-14,0071.HK,HKD,10.35,10.41,10.45,10.32,57000
2026-01-15,0071.HK,HKD,10.42,10.33,10.45,10.32,52000
2026-01-16,0071.HK,HKD,10.33,10.35,10.38,10.24,21000
2026-01-19,0071.HK,HKD,10.4,10.28,10.4,10.24,33000
2026-01-20,0071.HK,HKD,10.28,10.29,10.36,10.25,46000
2026-01-21,0071.HK,HKD,10.37,10.26,10.37,10.22,118000
2026-01-22,0071.HK,HKD,10.26,10.41,10.41,10.26,109180
2026-01-23,0071.HK,HKD,10.41,10.35,10.44,10.35,86675
2026-01-26,0071.HK,HKD,10.4,10.7,10.72,10.38,131000
2026-01-27,0071.HK,HKD,10.7,10.89,11.2,10.7,274000
2026-01-28,0071.HK,HKD,11.1,11.0,11.12,10.95,211600
2026-01-29,0071.HK,HKD,11.05,11.02,11.07,10.72,99000
2026-01-30,0071.HK,HKD,11.02,10.8,11.02,10.77,76000
2026-02-02,0071.HK,HKD,10.8,10.75,10.88,10.66,71000
2026-02-03,0071.HK,HKD,10.76,10.79,10.79,10.72,55000
2026-02-04,0071.HK,HKD,10.79,10.87,10.96,10.79,23000
2026-02-05,0071.HK,HKD,10.88,10.83,10.89,10.79,53000
2026-02-06,0071.HK,HKD,10.9,10.76,10.9,10.75,58670
2026-02-09,0071.HK,HKD,10.77,10.96,10.96,10.77,43000
2026-02-10,0071.HK,HKD,11.08,10.94,11.08,10.88,42000
2026-02-11,0071.HK,HKD,10.94,11.05,11.14,10.81,158100
2026-02-12,0071.HK,HKD,10.95,11.0,11.07,10.93,27000
2026-02-13,0071.HK,HKD,11.01,10.96,11.01,10.95,104000
2026-02-16,0071.HK,HKD,11.0,11.0,11.07,10.99,60000
2026-02-20,0071.HK,HKD,10.86,11.11,11.12,10.8,54000
2026-02-23,0071.HK,HKD,11.12,11.22,11.27,11.11,164000
2026-02-24,0071.HK,HKD,11.1,11.18,11.2,11.1,35000
2026-02-25,0071.HK,HKD,11.22,11.14,11.23,11.12,77250
2026-02-26,0071.HK,HKD,11.16,11.22,11.23,11.16,5000
2026-02-27,0071.HK,HKD,11.22,11.24,11.25,11.15,34000
2026-03-02,0071.HK,HKD,11.25,11.2,11.25,11.16,105000
2026-03-03,0071.HK,HKD,11.25,11.15,11.25,11.1,32000
2026-03-04,0071.HK,HKD,11.13,10.8,11.13,10.76,211000
2026-03-05,0071.HK,HKD,10.88,11.06,11.1,10.88,25000
