date,symbol,currency,open,close,high,low,volume
2025-12-17,0276.HK,HKD,0.72,0.78,0.78,0.72,654005
2025-12-18,0276.HK,HKD,0.87,0.74,0.87,0.68,254750
2025-12-19,0276.HK,HKD,0.73,0.7,0.74,0.7,150738
2025-12-22,0276.HK,HKD,0.7,0.71,0.73,0.67,420000
2025-12-23,0276.HK,HKD,0.71,0.71,0.71,0.71,1300
2025-12-24,0276.HK,HKD,0.71,0.71,0.71,0.71,355
2025-12-29,0276.HK,HKD,0.71,0.66,0.71,0.65,66350
2025-12-30,0276.HK,HKD,0.7,0.68,0.7,0.66,39755
2025-12-31,0276.HK,HKD,0.66,0.68,0.69,0.65,109750
2026-01-02,0276.HK,HKD,0.68,0.68,0.68,0.68,7525
2026-01-05,0276.HK,HKD,0.7,0.71,0.73,0.7,198375
2026-01-06,0276.HK,HKD,0.74,0.68,0.74,0.68,121288
2026-01-07,0276.HK,HKD,0.68,0.68,0.7,0.68,51000
2026-01-08,0276.HK,HKD,0.75,0.74,0.75,0.74,109650
2026-01-09,0276.HK,HKD,0.74,0.74,0.74,0.69,40313
2026-01-12,0276.HK,HKD,0.72,0.75,0.75,0.72,42250
2026-01-13,0276.HK,HKD,0.74,0.71,0.75,0.71,218000
2026-01-14,0276.HK,HKD,0.71,0.73,0.74,0.69,51522
2026-01-15,0276.HK,HKD,0.69,0.71,0.71,0.69,25487
2026-01-16,0276.HK,HKD,0.72,0.71,0.72,0.69,38313
2026-01-19,0276.HK,HKD,0.71,0.69,0.71,0.69,78425
2026-01-20,0276.HK,HKD,0.69,0.71,0.71,0.69,27000
2026-01-21,0276.HK,HKD,0.71,0.71,0.71,0.71,1000
2026-01-22,0276.HK,HKD,0.71,0.7,0.71,0.7,30000
2026-01-23,0276.HK,HKD,0.71,0.69,0.71,0.69,67015
2026-01-26,0276.HK,HKD,0.71,0.73,0.73,0.69,167532
2026-01-27,0276.HK,HKD,0.7,0.71,0.75,0.7,76077
2026-01-28,0276.HK,HKD,0.71,0.69,0.71,0.69,317326
2026-01-29,0276.HK,HKD,0.69,0.71,0.71,0.69,59761
2026-01-30,0276.HK,HKD,0.7,0.74,0.74,0.7,92174
2026-02-02,0276.HK,HKD,0.74,0.74,0.74,0.72,72000
2026-02-03,0276.HK,HKD,0.71,0.73,0.74,0.71,33525
2026-02-04,0276.HK,HKD,0.72,0.73,0.73,0.71,46900
2026-02-05,0276.HK,HKD,0.72,0.72,0.72,0.69,55750
2026-02-06,0276.HK,HKD,0.73,0.7,0.73,0.69,97500
2026-02-09,0276.HK,HKD,0.7,0.71,0.72,0.7,122937
2026-02-10,0276.HK,HKD,0.69,0.71,0.71,0.69,16252
2026-02-11,0276.HK,HKD,0.69,0.69,0.69,0.69,22257
2026-02-12,0276.HK,HKD,0.71,0.7,0.73,0.7,35650
2026-02-13,0276.HK,HKD,0.69,0.72,0.72,0.69,33175
2026-02-16,0276.HK,HKD,0.69,0.72,0.72,0.69,96250
2026-02-20,0276.HK,HKD,0.72,0.71,0.78,0.71,246250
2026-02-23,0276.HK,HKD,0.71,0.7,0.77,0.7,140300
2026-02-24,0276.HK,HKD,0.72,0.72,0.72,0.72,24689
2026-02-25,0276.HK,HKD,0.72,0.72,0.72,0.72,0
2026-02-26,0276.HK,HKD,0.73,0.7,0.73,0.7,119950
2026-02-27,0276.HK,HKD,0.72,0.72,0.73,0.7,41650
2026-03-02,0276.HK,HKD,0.7,0.7,0.71,0.69,302000
2026-03-03,0276.HK,HKD,0.71,0.7,0.73,0.7,156255
2026-03-04,0276.HK,HKD,0.69,0.68,0.72,0.6,498900
2026-03-05,0276.HK,HKD,0.7,0.68,0.72,0.66,115170
2026-03-06,0276.HK,HKD,0.68,0.68,0.68,0.68,500
2026-03-09,0276.HK,HKD,0.7,0.68,0.73,0.65,688450
2026-03-10,0276.HK,HKD,0.66,0.67,0.69,0.66,114250
2026-03-11,0276.HK,HKD,0.69,0.7,0.7,0.69,134270
2026-03-12,0276.HK,HKD,0.68,0.65,0.68,0.65,631750
2026-03-13,0276.HK,HKD,0.65,0.65,0.67,0.65,49500
2026-03-16,0276.HK,HKD,0.64,0.6,0.64,0.59,1304300
2026-03-17,0276.HK,HKD,0.62,0.58,0.63,0.56,316352
2026-03-18,0276.HK,HKD,0.55,0.58,0.58,0.55,152600
2026-03-19,0276.HK,HKD,0.58,0.63,0.63,0.58,219500
2026-03-20,0276.HK,HKD,0.59,0.6,0.63,0.55,305677
2026-03-23,0276.HK,HKD,0.63,0.55,0.63,0.55,1364700
2026-03-24,0276.HK,HKD,0.57,0.58,0.63,0.56,516750
2026-03-25,0276.HK,HKD,0.6,0.56,0.62,0.55,1128000
