date,symbol,currency,open,close,high,low,volume
2025-12-17,0312.HK,HKD,0.05,0.05,0.05,0.05,0
2025-12-18,0312.HK,HKD,0.05,0.05,0.05,0.05,26000
2025-12-19,0312.HK,HKD,0.05,0.05,0.05,0.05,58000
2025-12-22,0312.HK,HKD,0.05,0.05,0.05,0.05,10000
2025-12-23,0312.HK,HKD,0.05,0.05,0.05,0.05,54000
2025-12-24,0312.HK,HKD,0.05,0.05,0.05,0.05,6000
2025-12-29,0312.HK,HKD,0.05,0.05,0.05,0.05,16000
2025-12-30,0312.HK,HKD,0.05,0.05,0.05,0.05,146000
2025-12-31,0312.HK,HKD,0.05,0.05,0.05,0.05,0
2026-01-02,0312.HK,HKD,0.05,0.08,0.1,0.05,5558000
2026-01-05,0312.HK,HKD,0.08,0.09,0.1,0.08,5716000
2026-01-06,0312.HK,HKD,0.09,0.09,0.1,0.09,742000
2026-01-07,0312.HK,HKD,0.09,0.09,0.09,0.09,374000
2026-01-08,0312.HK,HKD,0.09,0.09,0.09,0.09,12000
2026-01-09,0312.HK,HKD,0.09,0.1,0.1,0.09,428000
2026-01-12,0312.HK,HKD,0.1,0.09,0.1,0.09,260000
2026-01-13,0312.HK,HKD,0.08,0.08,0.08,0.08,0
2026-01-14,0312.HK,HKD,0.08,0.08,0.08,0.08,248000
2026-01-15,0312.HK,HKD,0.08,0.08,0.08,0.08,36000
2026-01-16,0312.HK,HKD,0.08,0.08,0.08,0.08,40000
2026-01-19,0312.HK,HKD,0.08,0.08,0.08,0.08,0
2026-01-20,0312.HK,HKD,0.08,0.08,0.08,0.07,74000
2026-01-21,0312.HK,HKD,0.08,0.07,0.09,0.07,386000
2026-01-22,0312.HK,HKD,0.08,0.09,0.09,0.08,100000
2026-01-23,0312.HK,HKD,0.09,0.09,0.09,0.08,288000
2026-01-26,0312.HK,HKD,0.08,0.08,0.08,0.08,34000
2026-01-27,0312.HK,HKD,0.08,0.08,0.08,0.08,0
2026-01-28,0312.HK,HKD,0.08,0.07,0.08,0.07,146000
2026-01-29,0312.HK,HKD,0.08,0.08,0.08,0.07,204000
2026-01-30,0312.HK,HKD,0.08,0.08,0.08,0.08,200000
2026-02-02,0312.HK,HKD,0.08,0.08,0.08,0.08,2000
2026-02-03,0312.HK,HKD,0.08,0.08,0.09,0.08,10000
2026-02-04,0312.HK,HKD,0.08,0.08,0.09,0.08,26000
2026-02-05,0312.HK,HKD,0.07,0.08,0.09,0.07,544000
2026-02-06,0312.HK,HKD,0.07,0.07,0.07,0.07,20000
2026-02-09,0312.HK,HKD,0.07,0.09,0.1,0.07,544000
2026-02-10,0312.HK,HKD,0.09,0.09,0.09,0.08,298000
2026-02-11,0312.HK,HKD,0.08,0.08,0.08,0.08,204000
2026-02-12,0312.HK,HKD,0.08,0.08,0.08,0.08,6000
2026-02-13,0312.HK,HKD,0.08,0.08,0.08,0.08,0
2026-02-16,0312.HK,HKD,0.09,0.09,0.09,0.08,510000
2026-02-20,0312.HK,HKD,0.09,0.09,0.09,0.09,266000
2026-02-23,0312.HK,HKD,0.09,0.09,0.09,0.09,0
2026-02-24,0312.HK,HKD,0.09,0.08,0.09,0.08,780000
2026-02-25,0312.HK,HKD,0.09,0.09,0.09,0.09,580000
2026-02-26,0312.HK,HKD,0.08,0.08,0.08,0.08,140000
2026-02-27,0312.HK,HKD,0.08,0.08,0.09,0.08,204000
2026-03-02,0312.HK,HKD,0.08,0.08,0.08,0.08,204000
2026-03-03,0312.HK,HKD,0.09,0.09,0.09,0.08,116000
2026-03-04,0312.HK,HKD,0.09,0.07,0.09,0.07,604000
2026-03-05,0312.HK,HKD,0.07,0.09,0.09,0.07,62000
2026-03-06,0312.HK,HKD,0.09,0.08,0.09,0.08,272000
2026-03-09,0312.HK,HKD,0.08,0.08,0.08,0.08,0
2026-03-10,0312.HK,HKD,0.08,0.07,0.08,0.07,364000
2026-03-11,0312.HK,HKD,0.07,0.08,0.08,0.07,610000
2026-03-12,0312.HK,HKD,0.07,0.07,0.07,0.07,628000
2026-03-13,0312.HK,HKD,0.07,0.06,0.07,0.06,2080000
2026-03-16,0312.HK,HKD,0.07,0.07,0.07,0.06,328000
2026-03-17,0312.HK,HKD,0.07,0.06,0.07,0.06,6968000
2026-03-18,0312.HK,HKD,0.06,0.06,0.06,0.06,100000
2026-03-19,0312.HK,HKD,0.06,0.06,0.06,0.06,92000
2026-03-20,0312.HK,HKD,0.06,0.06,0.06,0.06,32000
2026-03-23,0312.HK,HKD,0.06,0.06,0.06,0.06,18000
2026-03-24,0312.HK,HKD,0.06,0.06,0.06,0.06,22000
2026-03-25,0312.HK,HKD,0.06,0.06,0.06,0.05,318000
2026-03-26,0312.HK,HKD,0.06,0.06,0.07,0.06,136000
2026-03-27,0312.HK,HKD,0.06,0.06,0.06,0.06,0
2026-03-30,0312.HK,HKD,0.06,0.06,0.06,0.06,0
2026-03-31,0312.HK,HKD,0.06,0.06,0.06,0.06,0
2026-04-01,0312.HK,HKD,0.06,0.06,0.06,0.06,58000
2026-04-02,0312.HK,HKD,0.06,0.05,0.06,0.05,718830
2026-04-08,0312.HK,HKD,0.05,0.05,0.06,0.05,246000
2026-04-09,0312.HK,HKD,0.06,0.06,0.06,0.05,34000
2026-04-10,0312.HK,HKD,0.06,0.05,0.06,0.05,120000
2026-04-13,0312.HK,HKD,0.05,0.05,0.05,0.05,92000
2026-04-14,0312.HK,HKD,0.05,0.06,0.06,0.05,48000
2026-04-15,0312.HK,HKD,0.06,0.05,0.06,0.05,14000
2026-04-16,0312.HK,HKD,0.05,0.05,0.05,0.05,0
