date,symbol,currency,open,close,high,low,volume
2025-12-17,0150.HK,HKD,0.19,0.19,0.19,0.19,47600
2025-12-18,0150.HK,HKD,0.19,0.19,0.19,0.19,0
2025-12-19,0150.HK,HKD,0.19,0.19,0.19,0.19,0
2025-12-22,0150.HK,HKD,0.18,0.18,0.19,0.18,1458800
2025-12-23,0150.HK,HKD,0.18,0.18,0.18,0.18,0
2025-12-24,0150.HK,HKD,0.18,0.18,0.18,0.18,0
2025-12-29,0150.HK,HKD,0.18,0.18,0.18,0.18,0
2025-12-30,0150.HK,HKD,0.18,0.18,0.18,0.18,5258
2025-12-31,0150.HK,HKD,0.18,0.18,0.18,0.18,28000
2026-01-02,0150.HK,HKD,0.18,0.18,0.18,0.18,0
2026-01-05,0150.HK,HKD,0.18,0.18,0.18,0.18,215600
2026-01-06,0150.HK,HKD,0.18,0.18,0.18,0.18,0
2026-01-07,0150.HK,HKD,0.18,0.17,0.18,0.17,140000
2026-01-08,0150.HK,HKD,0.17,0.17,0.17,0.17,1005200
2026-01-09,0150.HK,HKD,0.17,0.18,0.18,0.17,1204000
2026-01-12,0150.HK,HKD,0.17,0.17,0.17,0.17,5600
2026-01-13,0150.HK,HKD,0.17,0.18,0.18,0.17,212800
2026-01-14,0150.HK,HKD,0.18,0.18,0.18,0.18,2030000
2026-01-15,0150.HK,HKD,0.18,0.17,0.18,0.17,72800
2026-01-16,0150.HK,HKD,0.17,0.17,0.17,0.17,770000
2026-01-19,0150.HK,HKD,0.17,0.18,0.18,0.17,302800
2026-01-20,0150.HK,HKD,0.18,0.18,0.18,0.18,14000
2026-01-21,0150.HK,HKD,0.18,0.18,0.18,0.18,0
2026-01-22,0150.HK,HKD,0.18,0.18,0.18,0.18,0
2026-01-23,0150.HK,HKD,0.18,0.18,0.18,0.18,0
2026-01-26,0150.HK,HKD,0.17,0.18,0.18,0.17,64400
2026-01-27,0150.HK,HKD,0.18,0.17,0.18,0.17,39200
2026-01-28,0150.HK,HKD,0.18,0.17,0.18,0.17,62000
2026-01-29,0150.HK,HKD,0.18,0.17,0.18,0.17,632800
2026-01-30,0150.HK,HKD,0.16,0.16,0.16,0.16,94400
2026-02-02,0150.HK,HKD,0.16,0.16,0.16,0.16,0
2026-02-03,0150.HK,HKD,0.16,0.16,0.16,0.16,36400
2026-02-04,0150.HK,HKD,0.16,0.17,0.18,0.16,67200
2026-02-05,0150.HK,HKD,0.16,0.16,0.16,0.16,42000
2026-02-06,0150.HK,HKD,0.16,0.16,0.16,0.16,0
2026-02-09,0150.HK,HKD,0.16,0.16,0.16,0.16,80000
2026-02-10,0150.HK,HKD,0.16,0.16,0.16,0.16,0
2026-02-11,0150.HK,HKD,0.16,0.16,0.16,0.16,1999200
2026-02-12,0150.HK,HKD,0.16,0.16,0.17,0.16,64400
2026-02-13,0150.HK,HKD,0.16,0.16,0.16,0.16,0
2026-02-16,0150.HK,HKD,0.16,0.16,0.16,0.16,36400
2026-02-20,0150.HK,HKD,0.16,0.16,0.16,0.16,0
2026-02-23,0150.HK,HKD,0.16,0.16,0.18,0.16,417200
2026-02-24,0150.HK,HKD,0.16,0.16,0.16,0.16,39200
2026-02-25,0150.HK,HKD,0.16,0.17,0.17,0.16,13600
2026-02-26,0150.HK,HKD,0.17,0.17,0.17,0.17,0
2026-02-27,0150.HK,HKD,0.17,0.17,0.17,0.17,0
