date,symbol,currency,open,close,high,low,volume
2025-11-11,1921.HK,HKD,6.14,6.21,6.44,6.04,770000
2025-11-12,1921.HK,HKD,6.16,6.3,6.32,6.15,776000
2025-11-13,1921.HK,HKD,6.21,6.27,6.27,6.18,772400
2025-11-14,1921.HK,HKD,6.27,6.07,6.27,6.0,912000
2025-11-17,1921.HK,HKD,6.08,6.05,6.13,6.01,766000
2025-11-18,1921.HK,HKD,5.95,6.04,6.06,5.93,1568000
2025-11-19,1921.HK,HKD,6.09,6.04,6.25,6.01,804000
2025-11-20,1921.HK,HKD,6.05,6.12,6.13,6.01,760000
2025-11-21,1921.HK,HKD,6.0,6.04,6.1,5.96,760000
2025-11-24,1921.HK,HKD,6.06,6.34,6.34,6.06,900000
2025-11-25,1921.HK,HKD,6.43,6.4,6.44,6.28,3026000
2025-11-26,1921.HK,HKD,6.39,6.18,6.44,6.18,3258000
2025-11-27,1921.HK,HKD,6.19,6.26,6.37,6.19,3018000
2025-11-28,1921.HK,HKD,6.38,6.4,6.5,6.29,3294000
2025-12-01,1921.HK,HKD,6.44,6.42,6.52,6.35,3612000
2025-12-02,1921.HK,HKD,6.46,6.68,6.72,6.38,3786000
2025-12-03,1921.HK,HKD,6.69,6.73,6.81,6.43,3132000
2025-12-04,1921.HK,HKD,6.75,7.04,7.12,6.68,4060000
2025-12-05,1921.HK,HKD,7.0,7.29,7.36,6.69,4374000
2025-12-08,1921.HK,HKD,7.45,7.23,7.57,7.11,5170000
2025-12-09,1921.HK,HKD,7.15,7.34,7.35,7.11,5122000
2025-12-10,1921.HK,HKD,7.32,7.15,7.37,7.08,5032000
2025-12-11,1921.HK,HKD,7.35,7.14,7.36,6.99,5262000
2025-12-12,1921.HK,HKD,7.07,7.32,7.38,7.07,5400000
2025-12-15,1921.HK,HKD,7.18,7.49,7.79,7.18,5162000
2025-12-16,1921.HK,HKD,7.49,7.4,7.49,7.23,5058000
2025-12-17,1921.HK,HKD,7.51,7.45,7.69,7.13,5200000
2025-12-18,1921.HK,HKD,7.56,7.02,7.56,6.77,4530000
2025-12-19,1921.HK,HKD,7.28,7.19,7.28,6.92,5010000
2025-12-22,1921.HK,HKD,7.19,7.17,7.26,7.11,5178000
2025-12-23,1921.HK,HKD,7.3,7.3,7.42,7.15,5152000
2025-12-24,1921.HK,HKD,7.3,7.32,7.37,7.21,3178494
2025-12-29,1921.HK,HKD,7.26,7.23,7.3,7.11,5632000
2025-12-30,1921.HK,HKD,7.25,7.23,7.42,7.12,6664000
2025-12-31,1921.HK,HKD,7.2,7.27,7.4,7.18,3032000
2026-01-02,1921.HK,HKD,7.26,7.43,7.47,7.18,6810000
2026-01-05,1921.HK,HKD,7.62,7.8,8.12,7.61,8294000
2026-01-06,1921.HK,HKD,8.0,7.67,8.0,7.5,6936000
2026-01-07,1921.HK,HKD,7.67,7.75,7.81,7.57,6462000
2026-01-08,1921.HK,HKD,7.54,7.87,7.96,7.54,6578000
2026-01-09,1921.HK,HKD,7.87,7.94,8.04,7.8,6710000
2026-01-13,1921.HK,HKD,9.0,7.64,9.0,1.05,8698000
2026-01-14,1921.HK,HKD,7.8,6.45,7.8,6.31,7672000
2026-01-15,1921.HK,HKD,6.4,6.22,6.56,6.22,5974000
2026-01-16,1921.HK,HKD,6.0,6.35,6.35,5.88,7056000
2026-01-19,1921.HK,HKD,6.66,6.32,6.66,6.22,5584000
2026-01-20,1921.HK,HKD,6.3,6.24,6.39,5.94,6292000
2026-01-21,1921.HK,HKD,6.34,6.25,6.49,6.14,6196000
2026-01-22,1921.HK,HKD,6.14,6.3,6.57,6.14,6258000
2026-01-23,1921.HK,HKD,6.15,6.44,6.5,6.15,6792000
2026-01-26,1921.HK,HKD,6.25,6.31,6.51,6.23,6154000
2026-01-27,1921.HK,HKD,6.47,6.4,6.47,6.18,5458000
2026-01-28,1921.HK,HKD,6.39,6.59,6.68,6.39,6144000
2026-01-29,1921.HK,HKD,7.43,6.46,9.07,6.42,36558000
2026-01-30,1921.HK,HKD,6.51,6.11,6.64,5.83,10618000
2026-02-02,1921.HK,HKD,5.81,6.0,6.47,5.81,4922000
2026-02-03,1921.HK,HKD,5.98,6.02,6.08,5.91,5400000
2026-02-04,1921.HK,HKD,5.86,6.1,6.19,5.86,5218000
2026-02-05,1921.HK,HKD,5.99,6.22,6.22,5.95,5264000
2026-02-06,1921.HK,HKD,6.15,6.21,6.3,6.07,5264000
2026-02-09,1921.HK,HKD,6.23,6.23,6.41,6.16,4992000
2026-02-10,1921.HK,HKD,6.23,6.16,6.34,6.05,5212000
2026-02-11,1921.HK,HKD,6.2,6.08,6.28,6.02,4920000
2026-02-12,1921.HK,HKD,6.1,6.0,6.12,5.92,4738000
2026-02-13,1921.HK,HKD,5.9,5.83,5.93,5.8,5188000
2026-02-16,1921.HK,HKD,5.8,5.94,6.0,5.71,1972000
2026-02-20,1921.HK,HKD,6.27,5.9,6.27,5.83,3742000
2026-02-23,1921.HK,HKD,5.95,5.87,5.95,5.8,2626000
2026-02-24,1921.HK,HKD,5.87,6.0,6.03,5.8,2984000
2026-02-25,1921.HK,HKD,6.19,5.97,6.45,5.92,6382000
2026-02-26,1921.HK,HKD,5.9,5.9,5.99,5.82,5166000
2026-02-27,1921.HK,HKD,5.92,5.94,5.99,5.88,5184000
2026-03-02,1921.HK,HKD,6.53,6.6,6.93,6.0,17136000
2026-03-03,1921.HK,HKD,7.59,7.16,9.99,7.08,104881600
2026-03-04,1921.HK,HKD,7.5,6.1,7.8,6.03,28806000
2026-03-05,1921.HK,HKD,6.08,6.01,6.37,5.85,16410000
2026-03-06,1921.HK,HKD,6.2,6.08,6.21,5.95,7698000
2026-03-09,1921.HK,HKD,6.99,6.05,7.5,6.02,24532000
2026-03-10,1921.HK,HKD,5.81,5.99,6.0,5.6,7330000
2026-03-11,1921.HK,HKD,5.94,5.98,6.0,5.87,6694000
2026-03-12,1921.HK,HKD,6.13,5.8,6.19,5.75,7130000
2026-03-13,1921.HK,HKD,5.87,5.85,5.87,5.76,6184000
2026-03-16,1921.HK,HKD,5.84,6.06,6.06,5.79,5420000
2026-03-17,1921.HK,HKD,6.06,5.93,6.06,5.85,5524000
2026-03-18,1921.HK,HKD,5.88,6.04,6.05,5.86,5300000
2026-03-19,1921.HK,HKD,6.1,6.06,6.3,5.98,5248000
2026-03-20,1921.HK,HKD,5.93,6.21,6.25,5.89,5116000
2026-03-23,1921.HK,HKD,6.36,6.6,6.76,6.04,10256000
2026-03-24,1921.HK,HKD,6.4,6.34,6.64,6.25,6036000
2026-03-25,1921.HK,HKD,6.17,6.43,6.53,6.17,4952000
2026-03-26,1921.HK,HKD,6.57,6.59,6.65,6.39,7958000
2026-03-27,1921.HK,HKD,6.61,6.7,6.85,6.55,6908000
2026-03-30,1921.HK,HKD,6.98,6.8,6.98,6.61,5986000
2026-03-31,1921.HK,HKD,6.8,6.58,6.89,6.58,5652000
2026-04-01,1921.HK,HKD,6.97,6.82,6.97,6.38,5486000
2026-04-02,1921.HK,HKD,6.95,6.9,7.19,6.84,7044000
2026-04-08,1921.HK,HKD,6.68,6.35,6.98,6.3,6296000
2026-04-09,1921.HK,HKD,6.38,6.39,6.44,6.25,4856800
2026-04-10,1921.HK,HKD,6.36,6.02,6.36,5.94,6632482
2026-04-13,1921.HK,HKD,6.1,6.11,6.19,5.95,4717911
2026-04-14,1921.HK,HKD,6.36,5.99,6.36,5.99,2866000
2026-04-15,1921.HK,HKD,6.12,5.99,6.12,5.9,5476393
2026-04-16,1921.HK,HKD,6.25,6.15,6.25,5.92,4987335
