date,symbol,currency,open,close,high,low,volume
2025-11-12,1361.HK,HKD,6.12,6.1,6.13,6.01,3876072
2025-11-13,1361.HK,HKD,6.13,6.24,6.38,6.1,9496000
2025-11-14,1361.HK,HKD,6.25,6.06,6.25,6.0,4527100
2025-11-17,1361.HK,HKD,6.08,6.12,6.12,6.03,2187393
2025-11-18,1361.HK,HKD,6.11,6.01,6.11,5.99,2775000
2025-11-19,1361.HK,HKD,6.04,6.02,6.05,5.96,1166000
2025-11-20,1361.HK,HKD,6.11,6.09,6.11,5.96,3608000
2025-11-21,1361.HK,HKD,6.0,5.93,6.0,5.9,3571380
2025-11-24,1361.HK,HKD,5.9,5.96,6.0,5.9,2780019
2025-11-25,1361.HK,HKD,5.99,5.94,6.0,5.9,1560000
2025-11-26,1361.HK,HKD,5.96,5.97,6.01,5.94,1378000
2025-11-27,1361.HK,HKD,5.95,6.02,6.02,5.94,3155000
2025-11-28,1361.HK,HKD,6.02,6.0,6.05,5.98,1739000
2025-12-01,1361.HK,HKD,6.0,5.97,6.01,5.94,1492000
2025-12-02,1361.HK,HKD,5.97,6.04,6.04,5.93,1715580
2025-12-03,1361.HK,HKD,6.04,5.93,6.07,5.89,4980000
2025-12-04,1361.HK,HKD,5.99,5.99,6.06,5.93,4707000
2025-12-05,1361.HK,HKD,5.94,5.91,6.0,5.9,2942000
2025-12-08,1361.HK,HKD,5.85,5.89,5.94,5.81,2330144
2025-12-09,1361.HK,HKD,5.85,5.85,5.89,5.81,3203193
2025-12-10,1361.HK,HKD,5.94,5.88,5.94,5.81,1730297
2025-12-11,1361.HK,HKD,5.88,5.82,5.94,5.82,1241230
2025-12-12,1361.HK,HKD,5.83,5.87,5.87,5.79,2721117
2025-12-15,1361.HK,HKD,5.84,6.08,6.1,5.8,7040000
2025-12-16,1361.HK,HKD,6.08,5.94,6.12,5.84,2720000
2025-12-17,1361.HK,HKD,5.85,5.98,6.02,5.85,1989000
2025-12-18,1361.HK,HKD,5.99,6.03,6.04,5.95,2444173
2025-12-19,1361.HK,HKD,6.07,6.02,6.07,5.97,3798000
2025-12-22,1361.HK,HKD,6.03,5.95,6.04,5.93,2819000
2025-12-23,1361.HK,HKD,5.98,5.82,5.99,5.8,7674001
2025-12-24,1361.HK,HKD,5.85,5.8,5.85,5.73,3787089
2025-12-29,1361.HK,HKD,5.84,5.65,5.84,5.58,5451000
2025-12-30,1361.HK,HKD,5.66,5.64,5.7,5.6,2879670
2025-12-31,1361.HK,HKD,5.66,6.06,6.06,5.58,11364100
2026-01-02,1361.HK,HKD,5.92,5.38,5.94,5.33,20365000
2026-01-05,1361.HK,HKD,5.45,5.65,5.65,5.45,5543000
2026-01-06,1361.HK,HKD,5.66,5.78,5.79,5.63,4716000
2026-01-07,1361.HK,HKD,5.76,5.79,5.87,5.66,5259000
2026-01-08,1361.HK,HKD,5.8,5.8,5.8,5.69,2086000
2026-01-09,1361.HK,HKD,5.8,5.81,5.84,5.75,2745000
2026-01-12,1361.HK,HKD,5.84,5.79,5.84,5.7,4308000
2026-01-13,1361.HK,HKD,5.71,5.8,5.84,5.71,3366000
2026-01-14,1361.HK,HKD,5.81,5.85,5.9,5.8,4137000
2026-01-15,1361.HK,HKD,5.86,5.9,5.98,5.85,5684000
2026-01-16,1361.HK,HKD,5.9,5.88,5.94,5.86,1995000
2026-01-19,1361.HK,HKD,5.92,5.95,6.15,5.88,32312000
2026-01-20,1361.HK,HKD,5.94,5.78,5.94,5.72,5291136
2026-01-21,1361.HK,HKD,5.8,5.82,5.85,5.68,3220000
2026-01-22,1361.HK,HKD,5.81,5.75,5.82,5.72,1989000
2026-01-23,1361.HK,HKD,5.75,5.74,5.77,5.62,2649000
2026-01-26,1361.HK,HKD,5.75,5.68,5.75,5.63,1273000
2026-01-27,1361.HK,HKD,5.69,5.68,5.7,5.63,1546000
2026-01-28,1361.HK,HKD,5.67,5.58,5.69,5.52,13551001
