date,symbol,currency,open,close,high,low,volume
2025-11-12,2643.HK,HKD,51.25,48.66,51.6,48.24,877750
2025-11-13,2643.HK,HKD,49.02,48.5,49.02,48.46,107300
2025-11-14,2643.HK,HKD,48.5,49.2,49.78,48.5,835851
2025-11-17,2643.HK,HKD,49.86,48.54,49.86,48.0,836100
2025-11-18,2643.HK,HKD,48.54,47.56,48.98,47.3,837300
2025-11-19,2643.HK,HKD,47.1,48.06,49.92,47.1,825400
2025-11-20,2643.HK,HKD,49.1,48.24,49.78,47.94,513800
2025-11-21,2643.HK,HKD,48.24,47.58,48.38,46.5,842100
2025-11-24,2643.HK,HKD,48.26,48.1,48.78,47.7,959200
2025-11-25,2643.HK,HKD,47.94,47.1,48.6,46.98,866085
2025-11-26,2643.HK,HKD,47.1,45.86,47.16,45.68,979200
2025-11-27,2643.HK,HKD,46.78,44.28,46.78,44.12,950500
2025-11-28,2643.HK,HKD,45.0,45.14,45.86,44.2,1012000
2025-12-01,2643.HK,HKD,46.02,47.86,48.3,45.26,1978800
2025-12-02,2643.HK,HKD,48.18,47.44,49.9,47.18,1510600
2025-12-03,2643.HK,HKD,48.5,45.88,48.5,45.56,395200
2025-12-04,2643.HK,HKD,45.78,49.7,50.4,45.7,1881700
2025-12-05,2643.HK,HKD,50.05,51.8,52.2,49.7,2526600
2025-12-08,2643.HK,HKD,51.8,52.3,53.0,50.7,2922200
2025-12-09,2643.HK,HKD,53.0,50.95,55.55,49.6,1462100
2025-12-10,2643.HK,HKD,50.95,48.24,51.8,47.22,1173400
2025-12-11,2643.HK,HKD,49.3,46.62,49.4,46.28,1786100
2025-12-12,2643.HK,HKD,46.62,41.44,47.44,41.44,4181300
2025-12-15,2643.HK,HKD,41.5,37.0,42.64,35.84,4243700
2025-12-16,2643.HK,HKD,37.3,32.8,37.78,32.8,3388242
2025-12-17,2643.HK,HKD,32.8,33.04,34.48,32.46,2270100
2025-12-18,2643.HK,HKD,33.0,28.96,33.0,28.88,6227400
