date,symbol,currency,open,close,high,low,volume
2025-11-12,3678.HK,HKD,3.64,3.59,3.64,3.55,5659000
2025-11-13,3678.HK,HKD,3.61,3.6,3.66,3.54,8487000
2025-11-14,3678.HK,HKD,3.59,3.52,3.65,3.52,5218000
2025-11-17,3678.HK,HKD,3.52,3.53,3.6,3.5,3454000
2025-11-18,3678.HK,HKD,3.54,3.49,3.58,3.47,3339000
2025-11-19,3678.HK,HKD,3.51,3.37,3.52,3.37,4377000
2025-11-20,3678.HK,HKD,3.44,3.35,3.54,3.31,6148000
2025-11-21,3678.HK,HKD,3.34,3.23,3.35,3.21,4507000
2025-11-24,3678.HK,HKD,3.23,3.26,3.28,3.21,2743800
2025-11-25,3678.HK,HKD,3.31,3.3,3.35,3.28,2620000
2025-11-26,3678.HK,HKD,3.31,3.3,3.36,3.29,1286000
2025-11-27,3678.HK,HKD,3.31,3.28,3.35,3.28,1618000
2025-11-28,3678.HK,HKD,3.3,3.32,3.34,3.28,2509000
2025-12-01,3678.HK,HKD,3.33,3.3,3.33,3.26,2811000
2025-12-02,3678.HK,HKD,3.3,3.27,3.3,3.25,1470000
2025-12-03,3678.HK,HKD,3.25,3.24,3.34,3.24,5648000
2025-12-04,3678.HK,HKD,3.28,3.28,3.32,3.23,4099000
2025-12-05,3678.HK,HKD,3.28,3.39,3.55,3.24,34556000
2025-12-08,3678.HK,HKD,3.52,3.52,3.79,3.5,48788000
2025-12-09,3678.HK,HKD,3.53,3.42,3.57,3.39,11175000
2025-12-10,3678.HK,HKD,3.39,3.46,3.5,3.34,9748000
2025-12-11,3678.HK,HKD,3.46,3.39,3.5,3.37,4743000
2025-12-12,3678.HK,HKD,3.44,3.46,3.54,3.41,9611000
2025-12-15,3678.HK,HKD,3.46,3.39,3.51,3.39,4776000
2025-12-16,3678.HK,HKD,3.4,3.37,3.48,3.34,13790000
2025-12-17,3678.HK,HKD,3.4,3.31,3.41,3.22,8866000
2025-12-18,3678.HK,HKD,3.3,3.29,3.35,3.25,4791000
2025-12-19,3678.HK,HKD,3.33,3.38,3.41,3.3,7253000
2025-12-22,3678.HK,HKD,3.37,3.36,3.44,3.36,4839000
2025-12-23,3678.HK,HKD,3.41,3.31,3.41,3.31,3738720
2025-12-24,3678.HK,HKD,3.37,3.33,3.37,3.32,2708000
2025-12-29,3678.HK,HKD,3.29,3.38,3.45,3.29,6417000
2025-12-30,3678.HK,HKD,3.43,3.33,3.43,3.33,3552000
2025-12-31,3678.HK,HKD,3.36,3.24,3.36,3.23,2983000
2026-01-02,3678.HK,HKD,3.23,3.29,3.33,3.22,1135000
2026-01-05,3678.HK,HKD,3.25,3.35,3.41,3.25,6897000
2026-01-06,3678.HK,HKD,3.38,3.55,3.55,3.36,19505000
2026-01-07,3678.HK,HKD,3.57,3.47,3.57,3.45,8747000
2026-01-08,3678.HK,HKD,3.49,3.41,3.49,3.38,6749000
2026-01-09,3678.HK,HKD,3.41,3.42,3.47,3.36,9765000
2026-01-12,3678.HK,HKD,3.41,3.52,3.52,3.38,15372000
2026-01-13,3678.HK,HKD,3.66,3.57,3.72,3.52,20315000
2026-01-14,3678.HK,HKD,3.57,3.61,3.72,3.56,16921000
2026-01-15,3678.HK,HKD,3.62,3.52,3.62,3.45,9138000
2026-01-16,3678.HK,HKD,3.53,3.42,3.55,3.4,4991000
