date,symbol,currency,open,close,high,low,volume
2025-11-12,0656.HK,HKD,4.98,4.96,4.99,4.92,4724726
2025-11-13,0656.HK,HKD,4.97,5.07,5.07,4.97,4346750
2025-11-14,0656.HK,HKD,5.04,4.95,5.04,4.92,4382291
2025-11-17,0656.HK,HKD,4.93,4.93,4.95,4.87,3286672
2025-11-18,0656.HK,HKD,4.93,4.81,4.93,4.79,4100420
2025-11-19,0656.HK,HKD,4.88,4.84,4.88,4.77,3172200
2025-11-20,0656.HK,HKD,4.87,4.86,4.87,4.8,3328268
2025-11-21,0656.HK,HKD,4.78,4.73,4.82,4.7,4420795
2025-11-24,0656.HK,HKD,4.79,4.8,4.8,4.71,16161967
2025-11-25,0656.HK,HKD,4.82,4.88,4.93,4.82,3540621
2025-11-26,0656.HK,HKD,4.82,4.94,4.94,4.82,3968928
2025-11-27,0656.HK,HKD,4.91,4.87,4.94,4.86,1555948
2025-11-28,0656.HK,HKD,4.8,4.86,4.89,4.8,2043500
2025-12-01,0656.HK,HKD,4.8,4.87,4.91,4.8,4808974
2025-12-02,0656.HK,HKD,4.91,5.01,5.01,4.89,8056446
2025-12-03,0656.HK,HKD,5.0,4.97,5.0,4.9,3349576
2025-12-04,0656.HK,HKD,5.0,4.98,5.0,4.94,2586880
2025-12-05,0656.HK,HKD,4.96,4.94,4.99,4.91,2260500
2025-12-08,0656.HK,HKD,5.0,4.89,5.0,4.86,2638284
2025-12-09,0656.HK,HKD,4.96,4.71,4.96,4.7,5849500
2025-12-10,0656.HK,HKD,4.86,4.81,4.86,4.7,3098703
2025-12-11,0656.HK,HKD,4.86,4.75,4.86,4.71,2705600
2025-12-12,0656.HK,HKD,4.79,4.87,4.88,4.73,4604798
2025-12-15,0656.HK,HKD,4.9,4.78,4.9,4.74,3618650
2025-12-16,0656.HK,HKD,4.76,4.63,4.76,4.58,4467500
2025-12-17,0656.HK,HKD,4.61,4.65,4.65,4.59,2339168
2025-12-18,0656.HK,HKD,4.65,4.64,4.67,4.58,2927597
2025-12-19,0656.HK,HKD,4.65,4.64,4.68,4.62,7562664
2025-12-22,0656.HK,HKD,4.64,4.57,4.67,4.56,4267951
2025-12-23,0656.HK,HKD,4.58,4.59,4.64,4.57,4189936
2025-12-24,0656.HK,HKD,4.59,4.54,4.6,4.52,1811305
2025-12-29,0656.HK,HKD,4.54,4.46,4.56,4.45,5505744
2025-12-30,0656.HK,HKD,4.51,4.42,4.51,4.39,6430754
2025-12-31,0656.HK,HKD,4.43,4.38,4.46,4.38,2233115
2026-01-02,0656.HK,HKD,4.5,4.39,4.5,4.35,5748158
